origin_id,destination_id,entry_cost,network_co,exit_cost,distance
61,53,0.0000000,31780.3995496,0.0000000,31780.3995496
61,54,0.0000000,25295.5253331,0.0000000,25295.5253331
61,57,0.0000000,19454.4537250,0.0000000,19454.4537250
61,58,0.0000000,17519.9353917,0.0000000,17519.9353917
61,60,0.0000000,6381.3544704,0.0000000,6381.3544704
61,61,,,,
61,62,0.0000000,1629.5334890,0.0000000,1629.5334890
61,63,,,,
61,64,,,,
61,66,,,,
61,67,,,,
61,68,,,,
61,69,,,,
61,77,,,,
61,82,,,,
61,83,,,,
61,84,,,,
61,85,,,,
61,86,,,,
61,87,,,,
61,88,,,,
61,89,,,,
61,90,,,,
62,0,,,,
62,17,,,,
62,18,,,,
62,20,,,,
62,21,,,,
62,23,,,,
62,24,,,,
62,25,,,,
62,29,,,,
62,30,,,,
62,31,,,,
62,32,,,,
62,33,,,,
62,35,,,,
62,36,,,,
62,38,,,,
62,39,,,,
62,48,0.0000000,18360.1745206,0.0000000,18360.1745206
62,52,0.0000000,33844.3453085,0.0000000,33844.3453085
62,53,0.0000000,33409.9330387,0.0000000,33409.9330387
62,54,0.0000000,26925.0588221,0.0000000,26925.0588221
62,57,0.0000000,21083.9872141,0.0000000,21083.9872141
62,58,0.0000000,19149.4688807,0.0000000,19149.4688807
62,60,0.0000000,8010.8879594,0.0000000,8010.8879594
62,61,0.0000000,1629.5334890,0.0000000,1629.5334890
62,62,,,,
62,63,,,,
62,64,,,,
62,66,,,,
62,67,,,,
62,68,,,,
62,69,,,,
62,77,,,,
62,82,,,,
62,83,,,,
62,84,,,,
62,85,,,,
62,86,,,,
62,87,,,,
62,88,,,,
62,89,,,,
62,90,,,,
63,0,,,,
63,17,,,,
63,18,,,,
63,20,,,,
63,21,,,,
63,23,,,,
63,24,,,,
63,25,,,,
63,29,,,,
63,30,,,,
63,31,,,,
63,32,,,,
63,33,,,,
63,35,,,,
63,36,,,,
63,38,,,,
63,39,,,,
63,40,,,,
63,48,0.0000000,18991.3196484,0.0000000,18991.3196484
63,52,0.0000000,34475.4904363,0.0000000,34475.4904363
63,53,0.0000000,34041.0781665,0.0000000,34041.0781665
63,54,0.0000000,27556.2039500,0.0000000,27556.2039500
63,57,0.0000000,21715.1323419,0.0000000,21715.1323419
63,58,0.0000000,19780.6140085,0.0000000,19780.6140085
63,60,0.0000000,8642.0330872,0.0000000,8642.0330872
63,61,0.0000000,4491.7245560,0.0000000,4491.7245560
63,62,0.0000000,6121.2580451,0.0000000,6121.2580451
63,63,,,,
63,64,,,,
63,66,,,,
63,67,,,,
63,68,,,,
63,69,,,,
63,77,,,,
63,82,,,,
63,83,,,,
63,84,,,,
63,85,,,,
63,86,,,,
63,87,,,,
63,88,,,,
63,89,,,,
63,90,,,,
64,0,,,,
64,17,,,,
64,18,,,,
64,20,,,,
64,21,,,,
64,23,,,,
64,24,,,,
64,25,,,,
64,29,,,,
64,30,,,,
64,31,,,,
64,32,,,,
64,33,,,,
64,35,,,,
64,36,,,,
64,38,,,,
64,39,,,,
64,40,,,,
64,48,0.0000000,24482.0151316,0.0000000,24482.0151316
64,52,0.0000000,39966.1859195,0.0000000,39966.1859195
64,53,0.0000000,39531.7736496,0.0000000,39531.7736496
64,54,0.0000000,33046.8994331,0.0000000,33046.8994331
64,57,0.0000000,27205.8278250,0.0000000,27205.8278250
64,58,0.0000000,25271.3094916,0.0000000,25271.3094916
64,60,0.0000000,14132.7285703,0.0000000,14132.7285703
64,61,0.0000000,9982.4200391,0.0000000,9982.4200391
64,62,0.0000000,11611.9535282,0.0000000,11611.9535282
64,63,0.0000000,6702.5302505,0.0000000,6702.5302505
64,64,,,,
64,66,0.0000000,1868.4887162,0.0000000,1868.4887162
64,67,,,,
64,68,,,,
64,69,,,,
64,77,,,,
64,82,,,,
64,83,,,,
64,84,,,,
64,85,,,,
64,86,,,,
64,87,,,,
64,88,,,,
64,89,,,,
64,90,,,,
66,0,,,,
66,17,,,,
66,18,,,,
66,20,,,,
66,21,,,,
66,23,,,,
66,24,,,,
66,25,,,,
66,29,,,,
66,30,,,,
66,31,,,,
66,32,,,,
66,33,,,,
66,35,,,,
66,36,,,,
66,38,,,,
66,39,,,,
66,40,,,,
66,48,0.0000000,25908.3478540,0.0000000,25908.3478540
66,52,0.0000000,41392.5186419,0.0000000,41392.5186419
66,53,0.0000000,40958.1063721,0.0000000,40958.1063721
66,54,0.0000000,34473.2321556,0.0000000,34473.2321556
66,57,0.0000000,28632.1605475,0.0000000,28632.1605475
66,58,0.0000000,26697.6422141,0.0000000,26697.6422141
66,60,0.0000000,15559.0612928,0.0000000,15559.0612928
66,61,0.0000000,11408.7527616,0.0000000,11408.7527616
66,62,0.0000000,13038.2862506,0.0000000,13038.2862506
66,63,0.0000000,8128.8629730,0.0000000,8128.8629730
66,64,0.0000000,1868.4887162,0.0000000,1868.4887162
66,66,,,,
66,67,,,,
66,68,,,,
66,69,,,,
66,77,,,,
66,82,,,,
66,83,,,,
66,84,,,,
66,85,,,,
66,86,,,,
66,87,,,,
66,88,,,,
66,89,,,,
66,90,,,,
67,0,,,,
67,17,,,,
67,18,,,,
67,20,,,,
67,21,,,,
67,23,,,,
67,24,,,,
67,25,,,,
67,29,,,,
67,30,,,,
67,31,,,,
67,32,,,,
67,33,,,,
67,35,,,,
67,36,,,,
67,38,,,,
67,39,,,,
67,40,,,,
67,48,0.0000000,28491.1284184,0.0000000,28491.1284184
67,52,0.0000000,43975.2992063,0.0000000,43975.2992063
67,53,0.0000000,43540.8869364,0.0000000,43540.8869364
67,54,0.0000000,37056.0127199,0.0000000,37056.0127199
67,57,0.0000000,31214.9411118,0.0000000,31214.9411118
67,58,0.0000000,29280.4227785,0.0000000,29280.4227785
67,60,0.0000000,18141.8418572,0.0000000,18141.8418572
67,61,0.0000000,13991.5333260,0.0000000,13991.5333260
67,62,0.0000000,15621.0668150,0.0000000,15621.0668150
67,63,0.0000000,10711.6435373,0.0000000,10711.6435373
67,64,0.0000000,6004.3849026,0.0000000,6004.3849026
67,66,0.0000000,7430.7176251,0.0000000,7430.7176251
67,67,,,,
67,68,,,,
67,69,,,,
67,77,,,,
67,82,,,,
67,83,,,,
67,84,,,,
67,85,,,,
67,86,,,,
67,87,,,,
67,88,,,,
67,89,,,,
67,90,,,,
68,0,,,,
68,17,,,,
68,18,,,,
68,20,,,,
68,21,,,,
68,23,,,,
68,24,,,,
68,25,,,,
68,29,,,,
68,30,,,,
68,31,,,,
68,32,,,,
68,33,,,,
68,35,,,,
68,36,,,,
68,38,,,,
68,39,,,,
68,40,,,,
68,48,0.0000000,34364.4849529,0.0000000,34364.4849529
68,52,0.0000000,49848.6557408,0.0000000,49848.6557408
68,53,0.0000000,49414.2434709,0.0000000,49414.2434709
68,54,0.0000000,42929.3692544,0.0000000,42929.3692544
68,57,0.0000000,37088.2976463,0.0000000,37088.2976463
68,58,0.0000000,35153.7793130,0.0000000,35153.7793130
68,60,0.0000000,24015.1983917,0.0000000,24015.1983917
68,61,0.0000000,19864.8898605,0.0000000,19864.8898605
68,62,0.0000000,21494.4233495,0.0000000,21494.4233495
68,63,0.0000000,16585.0000718,0.0000000,16585.0000718
68,64,0.0000000,11877.7414371,0.0000000,11877.7414371
68,66,0.0000000,13304.0741596,0.0000000,13304.0741596
68,67,0.0000000,8028.5463430,0.0000000,8028.5463430
68,68,,,,
68,69,,,,
68,77,,,,
68,82,,,,
68,83,,,,
68,84,,,,
68,85,,,,
68,86,,,,
68,87,,,,
68,88,,,,
68,89,,,,
68,90,,,,
69,0,,,,
69,17,,,,
69,18,,,,
69,20,,,,
69,21,,,,
69,23,,,,
69,24,,,,
69,25,,,,
69,29,,,,
69,30,,,,
69,31,,,,
69,32,,,,
69,33,,,,
69,35,,,,
69,36,,,,
69,38,,,,
69,39,,,,
69,40,,,,
69,48,0.0000000,37787.5886711,0.0000000,37787.5886711
69,52,0.0000000,53271.7594590,0.0000000,53271.7594590
69,53,0.0000000,52837.3471892,0.0000000,52837.3471892
69,54,0.0000000,46352.4729727,0.0000000,46352.4729727
69,57,0.0000000,40511.4013646,0.0000000,40511.4013646
69,58,0.0000000,38576.8830312,0.0000000,38576.8830312
69,60,0.0000000,27438.3021099,0.0000000,27438.3021099
69,61,0.0000000,23287.9935787,0.0000000,23287.9935787
69,62,0.0000000,24917.5270678,0.0000000,24917.5270678
69,63,0.0000000,20008.1037901,0.0000000,20008.1037901
69,64,0.0000000,15300.8451554,0.0000000,15300.8451554
69,66,0.0000000,16727.1778779,0.0000000,16727.1778779
69,67,0.0000000,11451.6500613,0.0000000,11451.6500613
69,68,0.0000000,4094.5591383,0.0000000,4094.5591383
69,69,,,,
69,77,,,,
69,82,,,,
69,83,,,,
69,84,,,,
69,85,,,,
69,86,,,,
69,87,,,,
69,88,,,,
69,89,,,,
69,90,,,,
77,0,,,,
77,17,,,,
77,18,,,,
77,20,,,,
77,21,,,,
77,23,,,,
77,24,0.0000000,8019.7497617,0.0000000,8019.7497617
77,25,0.0000000,12916.7203909,0.0000000,12916.7203909
77,29,0.0000000,19100.4664402,0.0000000,19100.4664402
77,30,0.0000000,21230.4531520,0.0000000,21230.4531520
77,31,0.0000000,24377.7151207,0.0000000,24377.7151207
77,32,0.0000000,25953.8781108,0.0000000,25953.8781108
77,33,0.0000000,24672.5738529,0.0000000,24672.5738529
77,35,0.0000000,28710.7495115,0.0000000,28710.7495115
77,36,0.0000000,33290.1487804,0.0000000,33290.1487804
77,38,0.0000000,31507.1542025,39.2041514,31546.3583539
77,39,0.0000000,32036.6992412,0.0000000,32036.6992412
77,40,0.0000000,34591.3718164,0.0000000,34591.3718164
77,48,0.0000000,74768.7151158,0.0000000,74768.7151158
77,52,0.0000000,90252.8859037,0.0000000,90252.8859037
77,53,0.0000000,89818.4736339,0.0000000,89818.4736339
77,54,0.0000000,83333.5994174,0.0000000,83333.5994174
77,57,0.0000000,77492.5278093,0.0000000,77492.5278093
77,58,0.0000000,75558.0094759,0.0000000,75558.0094759
77,60,0.0000000,64419.4285546,0.0000000,64419.4285546
77,61,0.0000000,60269.1200234,0.0000000,60269.1200234
77,62,0.0000000,61898.6535125,0.0000000,61898.6535125
77,63,0.0000000,56989.2302348,0.0000000,56989.2302348
77,64,0.0000000,52281.9716001,0.0000000,52281.9716001
77,66,0.0000000,53708.3043226,0.0000000,53708.3043226
77,67,0.0000000,48432.7765060,0.0000000,48432.7765060
77,68,0.0000000,41075.6855830,0.0000000,41075.6855830
77,69,0.0000000,41609.3735105,0.0000000,41609.3735105
77,77,,,,
77,82,,,,
77,83,,,,
77,84,,,,
77,85,,,,
77,86,,,,
77,87,,,,
77,88,,,,
77,89,,,,
77,90,,,,
82,0,,,,
82,17,9.0872668,4693.2091578,0.0000000,4702.2964246
82,18,9.0872668,8158.7229907,0.0000000,8167.8102574
82,20,9.0872668,18048.7797995,0.0000000,18057.8670663
82,21,9.0872668,23144.1278491,0.0000000,23153.2151158
82,23,9.0872668,26319.2459259,0.0000000,26328.3331927
82,24,9.0872668,35502.8251635,0.0000000,35511.9124303
82,25,9.0872668,40399.7957928,0.0000000,40408.8830596
82,29,9.0872668,46583.5418420,0.0000000,46592.6291088
82,30,9.0872668,48713.5285538,0.0000000,48722.6158206
82,31,9.0872668,51860.7905225,0.0000000,51869.8777893
82,32,9.0872668,53436.9535127,0.0000000,53446.0407795
82,33,9.0872668,52155.6492547,0.0000000,52164.7365215
82,35,9.0872668,56193.8249134,0.0000000,56202.9121801
82,36,9.0872668,60773.2241823,0.0000000,60782.3114490
82,38,9.0872668,58990.2296044,39.2041514,59038.5210225
82,39,9.0872668,59519.7746430,0.0000000,59528.8619098
82,40,9.0872668,62074.4472182,0.0000000,62083.5344850
82,48,9.0872668,102251.7905177,0.0000000,102260.8777845
82,52,9.0872668,117735.9613056,0.0000000,117745.0485724
82,53,9.0872668,117301.5490357,0.0000000,117310.6363025
82,54,9.0872668,110816.6748192,0.0000000,110825.7620860
82,57,9.0872668,104975.6032111,0.0000000,104984.6904779
82,58,9.0872668,103041.0848778,0.0000000,103050.1721446
82,60,9.0872668,91902.5039565,0.0000000,91911.5912232
82,61,9.0872668,87752.1954253,0.0000000,87761.2826921
82,62,9.0872668,89381.7289143,0.0000000,89390.8161811
82,63,9.0872668,84472.3056366,0.0000000,84481.3929034
82,64,9.0872668,79765.0470020,0.0000000,79774.1342687
82,66,9.0872668,81191.3797244,0.0000000,81200.4669912
82,67,9.0872668,75915.8519078,0.0000000,75924.9391746
82,68,9.0872668,68558.7609848,0.0000000,68567.8482516
82,69,9.0872668,69092.4489123,0.0000000,69101.5361791
82,77,9.0872668,27743.8128907,0.0000000,27752.9001574
82,82,,,,
82,83,9.0872668,2229.9245276,0.0000000,2239.0117943
82,84,9.0872668,1307.7959380,67.3401985,1384.2234033
82,85,,,,
82,86,,,,
82,87,,,,
82,88,,,,
82,89,,,,
82,90,,,,
83,0,,,,
83,17,0.0000000,6923.1336755,0.0000000,6923.1336755
83,18,0.0000000,10388.6475083,0.0000000,10388.6475083
83,20,0.0000000,20278.7043171,0.0000000,20278.7043171
83,21,0.0000000,25374.0523667,0.0000000,25374.0523667
83,23,0.0000000,28549.1704436,0.0000000,28549.1704436
83,24,0.0000000,37732.7496811,0.0000000,37732.7496811
83,25,0.0000000,42629.7203104,0.0000000,42629.7203104
83,29,0.0000000,48813.4663596,0.0000000,48813.4663596
83,30,0.0000000,50943.4530715,0.0000000,50943.4530715
83,31,0.0000000,54090.7150402,0.0000000,54090.7150402
83,32,0.0000000,55666.8780303,0.0000000,55666.8780303
83,33,0.0000000,54385.5737724,0.0000000,54385.5737724
83,35,0.0000000,58423.7494310,0.0000000,58423.7494310
83,36,0.0000000,63003.1486999,0.0000000,63003.1486999
83,38,0.0000000,61220.1541220,39.2041514,61259.3582734
83,39,0.0000000,61749.6991607,0.0000000,61749.6991607
83,40,0.0000000,64304.3717359,0.0000000,64304.3717359
83,48,0.0000000,104481.7150353,0.0000000,104481.7150353
83,52,0.0000000,119965.8858232,0.0000000,119965.8858232
83,53,0.0000000,119531.4735534,0.0000000,119531.4735534
83,54,0.0000000,113046.5993369,0.0000000,113046.5993369
83,57,0.0000000,107205.5277288,0.0000000,107205.5277288
83,58,0.0000000,105271.0093954,0.0000000,105271.0093954
83,60,0.0000000,94132.4284741,0.0000000,94132.4284741
83,61,0.0000000,89982.1199429,0.0000000,89982.1199429
83,62,0.0000000,91611.6534320,0.0000000,91611.6534320
83,63,0.0000000,86702.2301543,0.0000000,86702.2301543
83,64,0.0000000,81994.9715196,0.0000000,81994.9715196
83,66,0.0000000,83421.3042421,0.0000000,83421.3042421
83,67,0.0000000,78145.7764255,0.0000000,78145.7764255
83,68,0.0000000,70788.6855025,0.0000000,70788.6855025
83,69,0.0000000,71322.3734300,0.0000000,71322.3734300
83,77,0.0000000,29973.7374083,0.0000000,29973.7374083
83,82,,,,
83,83,,,,
83,84,,,,
83,85,,,,
83,86,,,,
83,87,,,,
83,88,,,,
83,89,,,,
83,90,,,,
84,0,,,,
84,17,67.3401985,6001.0050859,0.0000000,6068.3452844
84,18,67.3401985,9466.5189188,0.0000000,9533.8591173
84,20,67.3401985,19356.5757276,0.0000000,19423.9159261
84,21,67.3401985,24451.9237772,0.0000000,24519.2639756
84,23,67.3401985,27627.0418540,0.0000000,27694.3820525
84,24,67.3401985,36810.6210916,0.0000000,36877.9612901
84,25,67.3401985,41707.5917209,0.0000000,41774.9319194
84,29,67.3401985,47891.3377701,0.0000000,47958.6779686
84,30,67.3401985,50021.3244819,0.0000000,50088.6646804
84,31,67.3401985,53168.5864506,0.0000000,53235.9266491
84,32,67.3401985,54744.7494408,0.0000000,54812.0896393
84,33,67.3401985,53463.4451828,0.0000000,53530.7853813
84,35,67.3401985,57501.6208415,0.0000000,57568.9610400
84,36,67.3401985,62081.0201104,0.0000000,62148.3603088
84,38,67.3401985,60298.0255325,39.2041514,60404.5698823
84,39,67.3401985,60827.5705711,0.0000000,60894.9107696
84,40,67.3401985,63382.2431463,0.0000000,63449.5833448
84,48,67.3401985,103559.5864458,0.0000000,103626.9266443
84,52,67.3401985,119043.7572337,0.0000000,119111.0974322
84,53,67.3401985,118609.3449638,0.0000000,118676.6851623
84,54,67.3401985,112124.4707473,0.0000000,112191.8109458
84,57,67.3401985,106283.3991392,0.0000000,106350.7393377
84,58,67.3401985,104348.8808059,0.0000000,104416.2210044
84,60,67.3401985,93210.2998846,0.0000000,93277.6400831
84,61,67.3401985,89059.9913534,0.0000000,89127.3315519
84,62,67.3401985,90689.5248424,0.0000000,90756.8650409
84,63,67.3401985,85780.1015647,0.0000000,85847.4417632
84,64,67.3401985,81072.8429301,0.0000000,81140.1831285
84,66,67.3401985,82499.1756525,0.0000000,82566.5158510
84,67,67.3401985,77223.6478359,0.0000000,77290.9880344
84,68,67.3401985,69866.5569129,0.0000000,69933.8971114
84,69,67.3401985,70400.2448404,0.0000000,70467.5850389
84,77,67.3401985,29051.6088188,0.0000000,29118.9490172
84,82,,,,
84,83,67.3401985,922.1285895,0.0000000,989.4687880
84,84,,,,
84,85,,,,
84,86,,,,
84,87,,,,
84,88,,,,
84,89,,,,
84,90,,,,
85,0,,,,
85,17,0.0000000,8299.6909484,0.0000000,8299.6909484
85,18,0.0000000,11765.2047812,0.0000000,11765.2047812
85,20,0.0000000,21655.2615900,0.0000000,21655.2615900
85,21,0.0000000,26750.6096396,0.0000000,26750.6096396
85,23,0.0000000,29925.7277165,0.0000000,29925.7277165
85,24,0.0000000,39109.3069540,0.0000000,39109.3069540
85,25,0.0000000,44006.2775833,0.0000000,44006.2775833
85,29,0.0000000,50190.0236325,0.0000000,50190.0236325
85,30,0.0000000,52320.0103444,0.0000000,52320.0103444
85,31,0.0000000,55467.2723131,0.0000000,55467.2723131
85,32,0.0000000,57043.4353032,0.0000000,57043.4353032
85,33,0.0000000,55762.1310453,0.0000000,55762.1310453
85,35,0.0000000,59800.3067039,0.0000000,59800.3067039
85,36,0.0000000,64379.7059728,0.0000000,64379.7059728
85,38,0.0000000,62596.7113949,39.2041514,62635.9155463
85,39,0.0000000,63126.2564336,0.0000000,63126.2564336
85,40,0.0000000,65680.9290088,0.0000000,65680.9290088
85,48,0.0000000,105858.2723082,0.0000000,105858.2723082
85,52,0.0000000,121342.4430961,0.0000000,121342.4430961
85,53,0.0000000,120908.0308263,0.0000000,120908.0308263
85,54,0.0000000,114423.1566098,0.0000000,114423.1566098
85,57,0.0000000,108582.0850017,0.0000000,108582.0850017
85,58,0.0000000,106647.5666683,0.0000000,106647.5666683
85,60,0.0000000,95508.9857470,0.0000000,95508.9857470
85,61,0.0000000,91358.6772158,0.0000000,91358.6772158
85,62,0.0000000,92988.2107049,0.0000000,92988.2107049
85,63,0.0000000,88078.7874272,0.0000000,88078.7874272
85,64,0.0000000,83371.5287925,0.0000000,83371.5287925
85,66,0.0000000,84797.8615150,0.0000000,84797.8615150
85,67,0.0000000,79522.3336984,0.0000000,79522.3336984
85,68,0.0000000,72165.2427754,0.0000000,72165.2427754
85,69,0.0000000,72698.9307029,0.0000000,72698.9307029
85,77,0.0000000,31350.2946812,0.0000000,31350.2946812
85,82,0.0000000,5123.9293342,9.0872668,5133.0166010
85,83,0.0000000,7353.8538518,0.0000000,7353.8538518
85,84,0.0000000,6431.7252623,67.3401985,6499.0654608
85,85,,,,
85,86,0.0000000,1676.0968009,0.0000000,1676.0968009
85,87,,,,
85,88,,,,
85,89,,,,
85,90,,,,
86,0,,,,
86,17,0.0000000,7814.7778414,0.0000000,7814.7778414
86,18,0.0000000,11280.2916742,0.0000000,11280.2916742
86,20,0.0000000,21170.3484831,0.0000000,21170.3484831
86,21,0.0000000,26265.6965326,0.0000000,26265.6965326
86,23,0.0000000,29440.8146095,0.0000000,29440.8146095
86,24,0.0000000,38624.3938471,0.0000000,38624.3938471
86,25,0.0000000,43521.3644763,0.0000000,43521.3644763
86,29,0.0000000,49705.1105256,0.0000000,49705.1105256
86,30,0.0000000,51835.0972374,0.0000000,51835.0972374
86,31,0.0000000,54982.3592061,0.0000000,54982.3592061
86,32,0.0000000,56558.5221963,0.0000000,56558.5221963
86,33,0.0000000,55277.2179383,0.0000000,55277.2179383
86,35,0.0000000,59315.3935969,0.0000000,59315.3935969
86,36,0.0000000,63894.7928658,0.0000000,63894.7928658
86,38,0.0000000,62111.7982879,39.2041514,62151.0024393
86,39,0.0000000,62641.3433266,0.0000000,62641.3433266
86,40,0.0000000,65196.0159018,0.0000000,65196.0159018
86,48,0.0000000,105373.3592013,0.0000000,105373.3592013
86,52,0.0000000,120857.5299892,0.0000000,120857.5299892
86,53,0.0000000,120423.1177193,0.0000000,120423.1177193
86,54,0.0000000,113938.2435028,0.0000000,113938.2435028
86,57,0.0000000,108097.1718947,0.0000000,108097.1718947
86,58,0.0000000,106162.6535614,0.0000000,106162.6535614
86,60,0.0000000,95024.0726400,0.0000000,95024.0726400
86,61,0.0000000,90873.7641089,0.0000000,90873.7641089
86,62,0.0000000,92503.2975979,0.0000000,92503.2975979
86,63,0.0000000,87593.8743202,0.0000000,87593.8743202
86,64,0.0000000,82886.6156855,0.0000000,82886.6156855
86,66,0.0000000,84312.9484080,0.0000000,84312.9484080
86,67,0.0000000,79037.4205914,0.0000000,79037.4205914
86,68,0.0000000,71680.3296684,0.0000000,71680.3296684
86,69,0.0000000,72214.0175959,0.0000000,72214.0175959
86,77,0.0000000,30865.3815742,0.0000000,30865.3815742
86,82,0.0000000,4639.0162272,9.0872668,4648.1034940
86,83,0.0000000,6868.9407449,0.0000000,6868.9407449
86,84,0.0000000,5946.8121553,67.3401985,6014.1523538
86,85,,,,
86,86,,,,
86,87,,,,
86,88,,,,
86,89,,,,
86,90,,,,
87,0,,,,
87,17,0.0000000,11311.4684603,0.0000000,11311.4684603
87,18,0.0000000,14776.9822931,0.0000000,14776.9822931
87,20,0.0000000,24667.0391019,0.0000000,24667.0391019
87,21,0.0000000,29762.3871515,0.0000000,29762.3871515
87,23,0.0000000,32937.5052284,0.0000000,32937.5052284
87,24,0.0000000,42121.0844660,0.0000000,42121.0844660
87,25,0.0000000,47018.0550952,0.0000000,47018.0550952
87,29,0.0000000,53201.8011445,0.0000000,53201.8011445
87,30,0.0000000,55331.7878563,0.0000000,55331.7878563
87,31,0.0000000,58479.0498250,0.0000000,58479.0498250
87,32,0.0000000,60055.2128151,0.0000000,60055.2128151
87,33,0.0000000,58773.9085572,0.0000000,58773.9085572
87,35,0.0000000,62812.0842158,0.0000000,62812.0842158
87,36,0.0000000,67391.4834847,0.0000000,67391.4834847
87,38,0.0000000,65608.4889068,39.2041514,65647.6930582
87,39,0.0000000,66138.0339455,0.0000000,66138.0339455
87,40,0.0000000,68692.7065207,0.0000000,68692.7065207
87,48,0.0000000,108870.0498201,0.0000000,108870.0498201
87,52,0.0000000,124354.2206080,0.0000000,124354.2206080
87,53,0.0000000,123919.8083382,0.0000000,123919.8083382
87,54,0.0000000,117434.9341217,0.0000000,117434.9341217
87,57,0.0000000,111593.8625136,0.0000000,111593.8625136
87,58,0.0000000,109659.3441802,0.0000000,109659.3441802
87,60,0.0000000,98520.7632589,0.0000000,98520.7632589
87,61,0.0000000,94370.4547277,0.0000000,94370.4547277
87,62,0.0000000,95999.9882168,0.0000000,95999.9882168
87,63,0.0000000,91090.5649391,0.0000000,91090.5649391
87,64,0.0000000,86383.3063044,0.0000000,86383.3063044
87,66,0.0000000,87809.6390269,0.0000000,87809.6390269
87,67,0.0000000,82534.1112103,0.0000000,82534.1112103
87,68,0.0000000,75177.0202873,0.0000000,75177.0202873
87,69,0.0000000,75710.7082148,0.0000000,75710.7082148
87,77,0.0000000,34362.0721931,0.0000000,34362.0721931
87,82,0.0000000,8135.7068461,9.0872668,8144.7941129
87,83,0.0000000,10365.6313637,0.0000000,10365.6313637
87,84,0.0000000,9443.5027742,67.3401985,9510.8429727
87,85,0.0000000,3638.1562108,0.0000000,3638.1562108
87,86,0.0000000,4687.8743128,0.0000000,4687.8743128
87,87,,,,
87,88,,,,
87,89,,,,
87,90,,,,
88,0,,,,
88,17,0.0000000,14508.1728839,0.0000000,14508.1728839
88,18,0.0000000,17973.6867168,0.0000000,17973.6867168
88,20,0.0000000,27863.7435256,0.0000000,27863.7435256
88,21,0.0000000,32959.0915751,0.0000000,32959.0915751
88,23,0.0000000,36134.2096520,0.0000000,36134.2096520
88,24,0.0000000,45317.7888896,0.0000000,45317.7888896
88,25,0.0000000,50214.7595189,0.0000000,50214.7595189
88,29,0.0000000,56398.5055681,0.0000000,56398.5055681
88,30,0.0000000,58528.4922799,0.0000000,58528.4922799
88,31,0.0000000,61675.7542486,0.0000000,61675.7542486
88,32,0.0000000,63251.9172388,0.0000000,63251.9172388
88,33,0.0000000,61970.6129808,0.0000000,61970.6129808
88,35,0.0000000,66008.7886394,0.0000000,66008.7886394
88,36,0.0000000,70588.1879083,0.0000000,70588.1879083
88,38,0.0000000,68805.1933305,39.2041514,68844.3974818
88,39,0.0000000,69334.7383691,0.0000000,69334.7383691
88,40,0.0000000,71889.4109443,0.0000000,71889.4109443
88,48,0.0000000,112066.7542438,0.0000000,112066.7542438
88,52,0.0000000,127550.9250317,0.0000000,127550.9250317
88,53,0.0000000,127116.5127618,0.0000000,127116.5127618
88,54,0.0000000,120631.6385453,0.0000000,120631.6385453
88,57,0.0000000,114790.5669372,0.0000000,114790.5669372
88,58,0.0000000,112856.0486039,0.0000000,112856.0486039
88,60,0.0000000,101717.4676825,0.0000000,101717.4676825
88,61,0.0000000,97567.1591514,0.0000000,97567.1591514
88,62,0.0000000,99196.6926404,0.0000000,99196.6926404
88,63,0.0000000,94287.2693627,0.0000000,94287.2693627
88,64,0.0000000,89580.0107280,0.0000000,89580.0107280
88,66,0.0000000,91006.3434505,0.0000000,91006.3434505
88,67,0.0000000,85730.8156339,0.0000000,85730.8156339
88,68,0.0000000,78373.7247109,0.0000000,78373.7247109
88,69,0.0000000,78907.4126384,0.0000000,78907.4126384
88,77,0.0000000,37558.7766167,0.0000000,37558.7766167
88,82,0.0000000,11332.4112697,9.0872668,11341.4985365
88,83,0.0000000,13562.3357874,0.0000000,13562.3357874
88,84,0.0000000,12640.2071978,67.3401985,12707.5473963
88,85,0.0000000,6834.8606344,0.0000000,6834.8606344
88,86,0.0000000,7884.5787364,0.0000000,7884.5787364
88,87,0.0000000,5352.8852188,0.0000000,5352.8852188
88,88,,,,
88,89,,,,
88,90,,,,
89,0,,,,
89,17,0.0000000,18255.5779199,0.0000000,18255.5779199
89,18,0.0000000,21721.0917528,0.0000000,21721.0917528
89,20,0.0000000,31611.1485616,0.0000000,31611.1485616
89,21,0.0000000,36706.4966112,0.0000000,36706.4966112
89,23,0.0000000,39881.6146880,0.0000000,39881.6146880
89,24,0.0000000,49065.1939256,0.0000000,49065.1939256
89,25,0.0000000,53962.1645549,0.0000000,53962.1645549
89,29,0.0000000,60145.9106041,0.0000000,60145.9106041
89,30,0.0000000,62275.8973159,0.0000000,62275.8973159
89,31,0.0000000,65423.1592846,0.0000000,65423.1592846
89,32,0.0000000,66999.3222748,0.0000000,66999.3222748
89,33,0.0000000,65718.0180168,0.0000000,65718.0180168
89,35,0.0000000,69756.1936755,0.0000000,69756.1936755
89,36,0.0000000,74335.5929444,0.0000000,74335.5929444
89,38,0.0000000,72552.5983665,39.2041514,72591.8025179
89,39,0.0000000,73082.1434052,0.0000000,73082.1434052
89,40,0.0000000,75636.8159803,0.0000000,75636.8159803
89,48,0.0000000,115814.1592798,0.0000000,115814.1592798
89,52,0.0000000,131298.3300677,0.0000000,131298.3300677
89,53,0.0000000,130863.9177979,0.0000000,130863.9177979
89,54,0.0000000,124379.0435813,0.0000000,124379.0435813
